country,description,log_price_normalized,points_normalized,vfm_normalized,log_pxp_normalized,encoded_variety,acidity,aromas,black,cherry,dry,finish,flavors,fruit,oak,palate,rich,ripe,sweet,tannins,wine,adj_count,polarity,subjectivity,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32,embed_33,embed_34,embed_35,embed_36,embed_37,embed_38,embed_39,embed_40,embed_41,embed_42,embed_43,embed_44,embed_45,embed_46,embed_47,embed_48,embed_49
US,"So good, it makes you want to shout. Possesses the beautifully ripe flavors that are expected of a great vintage, such as blackcurrant, cherry, white chocolate and cassis, with extra edges of smoky caramel and vanilla. The tannins are perfect, soft and easy, but as rich and complex as a Renoir. Differentiates itself from Napa with its softness and accessibility, but as great as anything from across the Mayacamas.",0.4878691556714132,0.8888888888888884,0.12610599139183015,0.5078742919633419,0.08653846153846154,0.0,0.0,0.0,0.43378040696306663,0.0,0.0,0.2983193479657168,0.0,0.0,0.0,0.5269553166853151,0.4994741208058864,0.0,0.4423616416762784,0.0,13,0.35833333333333334,0.5717948717948718,-0.17313087,-0.53830934,0.028629055,0.34352857,-0.14272009,-0.62146205,1.1914597,1.064006,-1.0856977,-0.43837526,0.274538,-0.98550516,0.6309246,0.6330593,-0.44014767,0.5574465,0.9159177,0.15325439,-1.2631954,-0.7663754,0.6206716,0.60042197,1.2453283,-0.44962618,0.66203105,0.30015638,-0.47872552,0.5377463,-0.76096296,0.04587216,0.042286124,-0.29213873,-0.07937349,-0.48614404,-0.26607603,0.51494306,0.7237873,-0.4323277,0.23552403,-0.40814418,0.66033995,-0.12510243,-0.13773367,-0.08355836,1.371902,0.2512292,-0.031558618,-0.70753276,0.47079897,0.3788359
US,"Young, tart and compact, this is still in the primary fruit phase of its development. Clean, impactful and nicely structured, its flavors run from cranberry to raspberry to light cherry, all running deep enough to suggest tucking it away in the cellar for a few more years.",0.5097998714310973,0.5555555555555554,0.10530004969021631,0.5147758433023901,0.6346153846153847,0.0,0.0,0.0,0.676964094041012,0.0,0.0,0.4655615696070653,0.5700631897292069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.24074074074074078,0.5333333333333332,-0.16796856,-0.52874225,0.031591553,0.34068605,-0.14492469,-0.60416436,1.164121,1.0367162,-1.0644945,-0.4284876,0.26935384,-0.9595907,0.62280566,0.6104214,-0.42921376,0.5419405,0.8966575,0.14594811,-1.2326791,-0.7493193,0.6062947,0.5919459,1.2146356,-0.44362855,0.6461297,0.2938799,-0.47718054,0.5275569,-0.7463922,0.042432114,0.04288574,-0.28799343,-0.07877002,-0.47609615,-0.26508212,0.49703154,0.6988782,-0.42066023,0.22859061,-0.4030857,0.64518553,-0.12148411,-0.13733621,-0.080879785,1.3403567,0.23832293,-0.036478803,-0.69375527,0.46093574,0.3702552
Italy,"A slightly copperish hue suggests this wine has been made according to Pinot Grigio tradition (in which the wine sees longer contact with the skins). You'll get aromas of peach, nectarine, and honeysuckle followed by a crisp-clean mouthfeel.",0.2527888823873867,0.33333333333333304,0.3357362273683469,0.25411033635148494,0.6153846153846154,0.0,0.6163948965171937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874371921287171,4,-0.16666666666666666,0.16666666666666666,-0.154523,-0.46533778,0.019949205,0.29455912,-0.12661403,-0.52813274,1.0274483,0.91385937,-0.9426659,-0.37131822,0.23539211,-0.8428298,0.54506516,0.53221536,-0.38028172,0.47446182,0.79267305,0.12621225,-1.0880823,-0.6550637,0.52833754,0.51731175,1.0735686,-0.3905736,0.5696671,0.2580532,-0.4188608,0.46254492,-0.6582556,0.037018724,0.040440287,-0.25369728,-0.07153978,-0.41737583,-0.23610081,0.4406099,0.6106306,-0.3693344,0.20344529,-0.35318783,0.57299656,-0.10929421,-0.11718235,-0.071912706,1.1754663,0.21179792,-0.037787892,-0.6152444,0.40330315,0.3229202
US,"As rich as it is, this is a somewhat generic Cabernet. It's ripe and fruity and oaky, with appealing blackberry, currant and smoky wood flavors, wrapped into firm tannins. With a sweet finish, it's flashy, if not particularly complex or ageworthy.",0.5298210462996781,0.4999999999999991,0.0940746217422302,0.5317851938850051,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.39663784572526717,0.2640889629882355,0.0,0.0,0.0,0.46649030333947666,0.44216241253733884,0.4543803788906275,0.3916032534017445,0.0,10,0.09642857142857142,0.45714285714285713,-0.18496348,-0.57724893,0.030218564,0.3678664,-0.15424702,-0.6671343,1.2834814,1.1437005,-1.1666251,-0.47472873,0.2960202,-1.0586116,0.6815494,0.68211424,-0.47207752,0.59837925,0.9891517,0.16663548,-1.3625541,-0.82938045,0.66704273,0.64689857,1.3402267,-0.48145312,0.71286285,0.32500082,-0.51710546,0.58024776,-0.8190228,0.046582334,0.047633886,-0.3101765,-0.08917053,-0.5267039,-0.28798637,0.5498464,0.78009796,-0.46509904,0.25318158,-0.4438124,0.7088662,-0.13856736,-0.14953814,-0.092474565,1.4784379,0.2658753,-0.03457283,-0.76233584,0.5065471,0.40779656
US,"A lovely, complex and flavorful Cab, but also tannic, giving it a lockdown feeling. There's a rich core of blackberries, black currants, spices and herbs, while new oak gives it a savory smokiness. Better after 2010, and should glide through 2014.",0.44775072778616076,0.6666666666666661,0.14594657804501748,0.45922579099243266,0.11538461538461539,0.0,0.0,0.5717981812136919,0.0,0.0,0.0,0.0,0.0,0.5617554305264129,0.0,0.5978943687933503,0.0,0.0,0.0,0.0,8,0.1741161616161616,0.5479797979797979,-0.16117594,-0.50614226,0.026163045,0.32101902,-0.13513432,-0.581054,1.1180325,0.99833065,-1.0164527,-0.41387197,0.25771415,-0.9199979,0.5936704,0.5955429,-0.41196686,0.5206719,0.8611071,0.14651206,-1.1872859,-0.7235515,0.5861162,0.56553376,1.1649816,-0.42297125,0.6192537,0.2848661,-0.45212454,0.50429577,-0.7163785,0.038417824,0.040746477,-0.27588785,-0.078756824,-0.462273,-0.25135005,0.4816138,0.6805878,-0.40786824,0.22030908,-0.38559085,0.6122907,-0.11862202,-0.13077928,-0.07593995,1.289033,0.23376106,-0.028644534,-0.6617817,0.44113636,0.35542113
US,"I've found variability in Especial, despite its high price. It shows an artisinal, vintage-driven nature that can be beguiling or rough. The '04 is a bit of both. It's not a smooth, seductive Zin. The tannins are too feral. But it is interesting, with complex blackberry, blueberry, cherry and Asian spice flavors. Try aging, but not too long. You don't want to lose that fresh fruit.",0.41228090965766484,0.44444444444444375,0.16457623687430137,0.41468630738850565,1.0,0.0,0.0,0.0,0.5571029353833025,0.0,0.0,0.38313068494005065,0.4691295729679715,0.0,0.0,0.0,0.0,0.0,0.5681237905699462,0.0,11,0.03875,0.40499999999999997,-0.16572674,-0.5086707,0.026724197,0.32578224,-0.14223269,-0.5843606,1.1338575,1.0035532,-1.0340691,-0.4152198,0.25739792,-0.930931,0.6018335,0.59013814,-0.4160215,0.52372307,0.8719312,0.14178763,-1.1986012,-0.72711,0.5881335,0.57238543,1.1777624,-0.43138444,0.6278271,0.28521875,-0.4607249,0.51068544,-0.7242133,0.03879872,0.042398173,-0.2774252,-0.07228665,-0.45833907,-0.26140305,0.48099405,0.6791949,-0.40807444,0.22042808,-0.3911914,0.6260842,-0.119185105,-0.13067727,-0.082898915,1.3025136,0.23269594,-0.03681199,-0.67792815,0.44738996,0.3589404
US,"The current downturn in demand for both grapes and expensive wines only helps A to Z; there is more good fruit to purchase, and plenty of demand at a $12 price point. This new Pinot Gris is fresh and racy, with a mineral-driven acidity underlying the clean fruit, tasting of pears and pear skin.",0.15949202727027811,0.44444444444444375,0.523197169338016,0.16837753464831673,0.625,0.5256222076220415,0.0,0.0,0.0,0.0,0.0,0.0,0.8507181053995098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.18787878787878787,0.6068181818181818,-0.15371989,-0.4799245,0.026605133,0.30520958,-0.1322949,-0.54758924,1.0610418,0.9477073,-0.97470534,-0.3902663,0.24533223,-0.87964344,0.56643784,0.5594468,-0.3897792,0.49633506,0.82353514,0.13173543,-1.1282481,-0.68159956,0.55220515,0.53837466,1.113226,-0.40681678,0.59221023,0.2739025,-0.432997,0.4823294,-0.6806249,0.040878512,0.03899725,-0.26255986,-0.07296248,-0.4333459,-0.24244927,0.45558533,0.63560516,-0.38644052,0.21148127,-0.36458,0.591092,-0.11205533,-0.12400356,-0.076228894,1.2250278,0.21727172,-0.03116526,-0.6365695,0.42095056,0.3371233
US,"Huge, ripe flavors of blackberry and plum jam, mocha, black currants, anise and cedar mark this wine, grown in the rugged hills of southern Monterey County. It's quite tannic and dry, but doesn't seem to be an ager, so drink up.",0.3625283276957145,0.44444444444444375,0.20785807355095653,0.3661983371955251,0.11538461538461539,0.0,0.0,0.5298822700889726,0.0,0.49616574466852514,0.0,0.31366691471850366,0.0,0.0,0.0,0.0,0.5251704508046997,0.0,0.0,0.3144096020725965,7,0.04166666666666669,0.4833333333333334,-0.16489744,-0.5238542,0.030185241,0.33286202,-0.14370748,-0.60210747,1.1548508,1.0281698,-1.0495493,-0.4301564,0.2652763,-0.9518805,0.61003983,0.61263984,-0.42707115,0.54016304,0.88485146,0.15226296,-1.2243897,-0.7445993,0.6046743,0.5837469,1.20447,-0.43432495,0.63774693,0.29323953,-0.46105248,0.51276946,-0.7370107,0.04289597,0.040811438,-0.28724688,-0.080054894,-0.4771149,-0.2560089,0.4983822,0.7031821,-0.4213184,0.22771367,-0.39675838,0.6336777,-0.1206391,-0.13831672,-0.0803204,1.3281866,0.24127197,-0.026519895,-0.681164,0.4571053,0.36632204
US,"Fresh fruit flavors suggest a bowl full of berries and cherries. Crisp acids help to focus the wine, with spot-on varietal flavors and balance. Both elegant and complex, it's a lovely bottle from an under-the-radar producer.",0.43652419118256935,0.5555555555555554,0.15031290433313088,0.44335451114142166,0.6346153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.7842201312235115,0.4801244976388916,0.0,0.0,0.0,0.0,0.0,0.0,0.3930384873657802,7,0.26666666666666666,0.6027777777777777,-0.1688265,-0.52656144,0.02607531,0.33686656,-0.14402136,-0.6048511,1.1654993,1.0361929,-1.0605061,-0.42732987,0.2671678,-0.9575346,0.6192614,0.61142457,-0.42678437,0.54273313,0.89517057,0.14822954,-1.23549,-0.7490018,0.60518014,0.58836716,1.2149885,-0.44315737,0.6463661,0.2956107,-0.47155702,0.5249284,-0.7446456,0.041699506,0.04477713,-0.28499588,-0.08094992,-0.47672504,-0.26548097,0.49957326,0.70214427,-0.4236105,0.23047751,-0.3969232,0.64213985,-0.12541044,-0.13749535,-0.07982115,1.3384105,0.24289748,-0.029727051,-0.69419235,0.46061245,0.37065688
US,"Riper than you usually get from this Salinas Valley appellation, and more pleasing. It's rich in blackberries, cherries, plums and herbs, with a dry, spicy finish and firm tannins. Good value.",0.21083699175912196,0.3888888888888884,0.4107206041562145,0.2158307619714921,0.11538461538461539,0.0,0.0,0.0,0.0,0.4983030539867733,0.47312879809286396,0.0,0.0,0.0,0.0,0.5564521865970848,0.0,0.0,0.46712329296876204,0.0,6,0.1763888888888889,0.5166666666666667,-0.18008885,-0.55003154,0.026161313,0.3532486,-0.1494221,-0.6317357,1.2144194,1.0819012,-1.1041753,-0.44935608,0.28060693,-0.9998759,0.6427233,0.6445187,-0.44660035,0.5638196,0.93502605,0.15640596,-1.2876284,-0.78419375,0.6352077,0.61460006,1.2676233,-0.45825785,0.6757211,0.30686182,-0.49270996,0.54973793,-0.77906764,0.043409858,0.044084705,-0.29724088,-0.080508634,-0.49889022,-0.27371782,0.52084666,0.7347228,-0.438307,0.23812744,-0.4173204,0.67152274,-0.12888788,-0.14385888,-0.084046535,1.4004834,0.2521431,-0.032377314,-0.7189014,0.476523,0.3864296
Italy,Barriano is a rosemary green and slightly vegetal blend of Merlot and Cabernet Sauvignon that is balanced out by a good dose of plump red cherry in the mouth.,0.2256871994234474,0.2777777777777777,0.3749603918565657,0.22508447771223516,0.6923076923076923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.08333333333333331,0.2666666666666667,-0.18247417,-0.55394006,0.029604463,0.35079306,-0.1445723,-0.6253745,1.2135615,1.0815454,-1.1145301,-0.44381034,0.27925456,-1.002165,0.65095675,0.6358162,-0.44318935,0.56522435,0.9368295,0.1531188,-1.2915804,-0.77393764,0.62845796,0.6177322,1.2739308,-0.4636761,0.67789227,0.30656865,-0.49308842,0.5545692,-0.77695376,0.038916137,0.04834457,-0.30044192,-0.08450108,-0.49370158,-0.2722349,0.52344674,0.71991104,-0.43940836,0.23619439,-0.41629323,0.6761126,-0.1281316,-0.14357314,-0.086881295,1.3946469,0.25333637,-0.03584912,-0.721969,0.4817737,0.3797961
US,"Jammy and fresh, with ripe, rich fruit. Apricot, Fig Newton, peach cobbler, crème caramel, honey, vanilla and toast flavors all mingle into a complex, spicy finish. The price of dryness is high alcohol, but the wine never tastes hot.",0.31898405454055623,0.44444444444444375,0.25423146999023,0.3237642240186729,0.75,0.0,0.0,0.0,0.0,0.0,0.43940183300401686,0.2925620327555355,0.35823155619791147,0.0,0.0,0.5167855175069297,0.48983468584326334,0.0,0.0,0.2932547488560214,7,0.157,0.608,-0.17276295,-0.541358,0.031516254,0.34343517,-0.14715806,-0.62069285,1.1857271,1.0646093,-1.0791363,-0.44018883,0.2772936,-0.98128843,0.625525,0.6364406,-0.43883002,0.55976063,0.90886503,0.15630403,-1.2660046,-0.7642609,0.6214982,0.59967655,1.2460767,-0.44516933,0.6588411,0.29472238,-0.4746569,0.5348398,-0.7569598,0.041972235,0.038297743,-0.2919879,-0.08572787,-0.49420252,-0.25856552,0.5121768,0.73039675,-0.4349675,0.23402186,-0.40798762,0.64858156,-0.12608445,-0.14156449,-0.0783579,1.3675548,0.24829724,-0.022397095,-0.6960868,0.46589497,0.38226327
Italy,"This luminous white wine benefits from added aromatic intensity in the form of creamy lemon zest, almond blossom and stone fruit. There's good density and richness here and the wine ends with generous fresh fruit flavors.",0.21083699175912196,0.3888888888888884,0.4107206041562145,0.2158307619714921,0.9807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.3012894472109027,0.7378359148232848,0.0,0.0,0.0,0.0,0.0,0.0,0.6040056554339828,8,0.3333333333333333,0.3666666666666667,-0.16603997,-0.5050958,0.028041903,0.31893197,-0.13729392,-0.5741841,1.1062639,0.9915139,-1.0113603,-0.4073336,0.2574526,-0.916873,0.58733135,0.58059716,-0.4062891,0.51770836,0.8527797,0.13612743,-1.1723098,-0.7104733,0.57830846,0.5598014,1.1641765,-0.41877756,0.61558706,0.2815425,-0.44862562,0.49890548,-0.70953864,0.03789651,0.04364147,-0.27390674,-0.081585124,-0.451023,-0.24981824,0.47775984,0.66747797,-0.4029931,0.21849999,-0.37969407,0.61911505,-0.11978786,-0.13234317,-0.079071164,1.2757295,0.2311149,-0.028637469,-0.66265917,0.43586755,0.3503838
Spain,"Heavy and dark in color, this is stalky on the nose, with a compost component that doesn't scream “fresh and ready.” It feels fairly snappy, but it tastes tart and slightly vegetal before finishing with rhubarb flavors.",0.15949202727027811,0.11111111111111072,0.4865200285178633,0.15255151371957676,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.11388888888888889,0.4944444444444444,-0.15456815,-0.47043297,0.026320366,0.29959595,-0.1268335,-0.5389847,1.0426742,0.93250424,-0.9470526,-0.38720733,0.24376196,-0.8592834,0.5563974,0.54832375,-0.3826669,0.48636186,0.80047625,0.13476129,-1.1060162,-0.6684215,0.5435209,0.526064,1.0914718,-0.39045182,0.57676125,0.26303482,-0.42444098,0.46932724,-0.6662231,0.03737543,0.038934756,-0.25785172,-0.07344339,-0.42698345,-0.2297721,0.4488352,0.63035583,-0.37513113,0.20319694,-0.35572287,0.5731521,-0.11067607,-0.12522322,-0.072257884,1.2008921,0.21716367,-0.022666682,-0.61644506,0.4105972,0.32765606
US,"Helped by extra bottle age, this Syrah is the best of the latest releases from Cliff Creek. Balanced and varietal, its spicy berry fruit is highlighted with grapefruity phenolics. Flavors penetrate and stand up well into a medium-long, balanced finish.",0.3283771284011352,0.44444444444444375,0.24347284201631858,0.33291752373343897,0.8365384615384616,0.0,0.0,0.0,0.0,0.0,0.6887579120685541,0.4585880160162929,0.5615243272817362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.5,0.43333333333333335,-0.16058886,-0.49467078,0.026065858,0.31307656,-0.13150972,-0.56349254,1.0882056,0.96912116,-0.9956148,-0.3977852,0.25165084,-0.89645237,0.5789667,0.5686996,-0.39961648,0.5094817,0.83816755,0.13827617,-1.1536305,-0.6941839,0.56613165,0.55252683,1.1371968,-0.4141533,0.60563564,0.274035,-0.44038084,0.4907114,-0.6954708,0.033544783,0.039031602,-0.26520476,-0.073829986,-0.44223362,-0.24806456,0.46482,0.65196335,-0.39435703,0.21433127,-0.37419167,0.60737956,-0.113989055,-0.12715426,-0.07696093,1.2478849,0.2227643,-0.034389354,-0.6493734,0.42764667,0.34657514
France,"Ripe but minerally, all flint and crisp fruit along with the richness from the structure and green plum and wood flavors. This blending of fruit from a number of Chablis Premier Cru vineyards shows the rich, ageworthy nature of 2005.",0.3625283276957145,0.44444444444444375,0.20785807355095653,0.3661983371955251,0.14423076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.2781996976615984,0.6812907996874535,0.0,0.0,0.49141569523634737,0.4657879227262155,0.0,0.0,0.0,6,0.14166666666666666,0.48888888888888893,-0.17554103,-0.54622364,0.027217092,0.34093076,-0.14423774,-0.61499643,1.1835763,1.0605155,-1.0825292,-0.43411544,0.27455437,-0.98152167,0.6322294,0.6290357,-0.43918258,0.5603827,0.91232914,0.1509774,-1.2579138,-0.7609463,0.62201697,0.60013294,1.2449212,-0.44817784,0.6583738,0.2991509,-0.4791331,0.53264517,-0.7600227,0.04065174,0.043831702,-0.29126385,-0.08191799,-0.4865075,-0.26248744,0.51249295,0.7168684,-0.4334013,0.23449796,-0.40640876,0.65506154,-0.12733528,-0.13889262,-0.08062237,1.3648424,0.24795866,-0.02848993,-0.7042676,0.46852216,0.37587014
US,"This is what might be called old-style Washington Cabernet. The fruit is mixed liberally with bell pepper and dill; there is plenty of tannin and a distinctly earthy aroma of the barnyard that carries well into the finish. For some, it will be pleasantly reminiscent of cru Bourgeois Bordeaux.",0.15949202727027811,0.2777777777777777,0.5048585989279396,0.16060405769884278,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.7750618275770703,0.0,0.6318854037188165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.09999999999999999,0.35000000000000003,-0.1548556,-0.47533968,0.023919247,0.29955372,-0.12847172,-0.543782,1.0490837,0.9319703,-0.9620521,-0.3838346,0.24156307,-0.8649205,0.5622762,0.5481224,-0.38413292,0.48824814,0.81669015,0.12909867,-1.1115323,-0.66958785,0.5418821,0.5325663,1.0971049,-0.40103015,0.5851769,0.26720107,-0.42934927,0.475428,-0.6699738,0.03353301,0.043233786,-0.25726,-0.07057699,-0.4259895,-0.23629281,0.44538403,0.6245145,-0.3808348,0.21012205,-0.36074045,0.58251137,-0.11136602,-0.11652803,-0.0768351,1.2078798,0.21418591,-0.039130263,-0.63019574,0.41574264,0.33209383
Italy,"Ribolla Gialla is a naturally creamy, soft variety, but this expression favors tonic soda aromas and tart lemon candy that help shape a racy and zesty impression overall.",0.2527888823873867,0.2777777777777777,0.33166098949944106,0.2514882823235025,0.7211538461538461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.06666666666666667,0.25,-0.13661298,-0.4092785,0.023839094,0.25925356,-0.11047135,-0.4680121,0.90177155,0.8090821,-0.8241253,-0.33046815,0.20659363,-0.7482782,0.48284787,0.47957233,-0.33396697,0.41965467,0.69683725,0.11582227,-0.96339875,-0.5834506,0.47048956,0.45863143,0.9469619,-0.34613958,0.5056218,0.23009622,-0.36766508,0.4111854,-0.5840221,0.029525759,0.036227807,-0.22606489,-0.06087336,-0.36950552,-0.20208,0.38960943,0.548434,-0.3278577,0.17613927,-0.31567046,0.49670187,-0.09718601,-0.10933478,-0.06296882,1.0420336,0.1900605,-0.02259251,-0.5331504,0.3572657,0.28701767
France,"Just touching maturity, this is a wonderful wine. With intense acidity, yeast, minerality and a beautiful final citrus texture, this is ready to drink but will age for many years.",0.6355586801880441,0.833333333333333,0.05862005228274933,0.6494896736132028,0.13461538461538464,0.8336632799340609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5522730626144858,7,0.4642857142857143,0.7857142857142857,-0.17736205,-0.5348358,0.028084503,0.3476314,-0.15009212,-0.61848235,1.1985583,1.0594623,-1.0938563,-0.43756083,0.27478862,-0.9852637,0.63976675,0.62381274,-0.44067386,0.547358,0.9271338,0.1496862,-1.2688355,-0.7717473,0.61868685,0.6059191,1.2468386,-0.45448154,0.6619621,0.30575565,-0.48920092,0.54188156,-0.76795214,0.045012064,0.04307961,-0.29488754,-0.07716249,-0.48670232,-0.27658185,0.50892484,0.71307015,-0.43198404,0.23453633,-0.41394013,0.66398805,-0.12350084,-0.13570878,-0.08353269,1.3726468,0.24085371,-0.04409435,-0.71184886,0.47384426,0.38021913
US,"An interesting wine you can call intellectual. Its appeal is as much conceptual as hedonistic. It's the opposite of today's soft, sweet fruit bombs, being bone dry and somewhat austere, showing a tightly knit tannic structure. With an explosive, but controlled, central core of blackberries, it's a cellar candidate. It will be fascinating to try this wine after 2014.",0.5482387418095143,0.6666666666666661,0.08909029234872229,0.5571735708200138,0.11538461538461539,0.0,0.0,0.0,0.0,0.4773553959380735,0.0,0.0,0.3695129351190343,0.0,0.0,0.0,0.0,0.5192220041320146,0.0,0.6049797741855969,12,0.1904761904761905,0.40857142857142853,-0.15684214,-0.48320138,0.023325447,0.30806187,-0.134313,-0.5570108,1.0857792,0.95997536,-0.98711145,-0.39603633,0.24612895,-0.88918316,0.5757783,0.5646259,-0.39536756,0.49602562,0.83694637,0.13605385,-1.1432543,-0.6967355,0.5594462,0.545269,1.1255575,-0.4088615,0.6020277,0.27391407,-0.44161737,0.49048072,-0.6923595,0.03871374,0.04185153,-0.26506898,-0.07253882,-0.43853545,-0.2495737,0.461624,0.6473584,-0.39057395,0.21360013,-0.3740585,0.6036179,-0.11516184,-0.12446729,-0.08061721,1.2439052,0.22307222,-0.04081164,-0.64685714,0.428878,0.3415071
US,"From the winery formerly known as Napa Ridge comes this modestly priced Cab. It's nicely ripe in all kinds of luscious blackberry, cherry and cocoa flavors, and although it's from the hot region of Lodi, somehow it manages to have crisp acidity.",0.11754013664201335,0.22222222222222143,0.6014417364210083,0.11709636135637469,0.11538461538461539,0.5281661794085453,0.0,0.0,0.5075691270686434,0.0,0.0,0.34906530724781654,0.0,0.0,0.0,0.0,0.5844377464296288,0.0,0.0,0.0,4,0.24,0.6333333333333333,-0.15756471,-0.50207955,0.025507618,0.31978694,-0.13940777,-0.57376903,1.1083577,0.98531324,-1.0119985,-0.4083394,0.25307906,-0.91162306,0.58804125,0.5814336,-0.40563712,0.51526076,0.8542004,0.13960198,-1.1699038,-0.7134634,0.5768045,0.5592178,1.1549666,-0.41797137,0.6143852,0.2787068,-0.4519614,0.5039184,-0.70779216,0.040093504,0.043380663,-0.26797545,-0.07348168,-0.4506133,-0.2494068,0.471521,0.66539687,-0.40041405,0.21805578,-0.383004,0.6127728,-0.11578116,-0.12531069,-0.08074044,1.2726753,0.22582181,-0.032045428,-0.6604054,0.43588856,0.35123515
US,"There's something old-fashioned about this wine, in its strong, edgy tannins and rustic mouthfeel. Yet it's high and hot in alcohol, with extracted, jammy cherry and raisin flavors. Doesn't seem to be an ager, so drink now.",0.4584549069422533,0.2777777777777777,0.1269729056293974,0.4519107165849394,0.06730769230769232,0.0,0.0,0.0,0.5784972690912159,0.0,0.0,0.39784399051922376,0.0,0.0,0.0,0.0,0.0,0.0,0.5899413563928501,0.3987859888199551,8,0.13583333333333333,0.7183333333333334,-0.16740896,-0.52470374,0.029101023,0.33849478,-0.14863516,-0.60515416,1.1710036,1.0369678,-1.0654745,-0.43472645,0.26822317,-0.9620933,0.62198657,0.6134989,-0.42665982,0.5408602,0.9018638,0.14918336,-1.2392564,-0.75722814,0.60994,0.5951688,1.2196938,-0.44345823,0.64687127,0.29599673,-0.4738129,0.5251638,-0.7462273,0.04389389,0.0448571,-0.28842115,-0.07792205,-0.48013052,-0.26933452,0.50146747,0.703559,-0.4241961,0.22851945,-0.4004983,0.64986163,-0.122876935,-0.13786419,-0.08284567,1.3460226,0.24177702,-0.03672227,-0.6993625,0.46204212,0.37201548
France,"An absolute gem from respected Languedoc produer Gérard Bertrand. The aromas draw you in immediately with intense, brooding notes of coffee, black fruit preserves, cocoa and tea leaves. The mouth, like crushed velvet, offers more black plum and blueberry preserve notes while dusty tannins dance in your mouth. Garrigue spice lingers in the finish. Hold until 2010–2013.",0.5619800395839595,0.6666666666666661,0.0830714794961844,0.5705681368778432,0.701923076923077,0.0,0.3523876672414264,0.7586844400865108,0.0,0.0,0.3372596654425972,0.0,0.27495801273360665,0.0,0.0,0.0,0.0,0.0,0.3329787705633748,0.0,7,0.020833333333333343,0.4958333333333333,-0.14735399,-0.46026418,0.030450469,0.29234138,-0.123796545,-0.52111304,1.0034165,0.89602154,-0.91794896,-0.3697614,0.2349649,-0.8300796,0.53384596,0.5322287,-0.3734631,0.47346097,0.7724549,0.128662,-1.0628486,-0.64175624,0.52725667,0.5112687,1.0508772,-0.38076565,0.55742276,0.25464037,-0.40520227,0.4510284,-0.64082813,0.033435304,0.034480184,-0.24747393,-0.06708794,-0.41379705,-0.22257887,0.43295458,0.6099689,-0.36887467,0.19627732,-0.34451047,0.55443,-0.10592131,-0.12043281,-0.06717639,1.1559614,0.21003103,-0.02703911,-0.597584,0.39591682,0.3187049
US,"An unusually deep color and black-cherry flavors help make this wine concentrated and full bodied. A thick layer of tannins puckers the mouth, but will help the wine pair with a roast or rich risotto. It's made from 76% Grenache and 24% Syrah.",0.41228090965766484,0.3888888888888884,0.16253861793984842,0.4121233361700447,0.701923076923077,0.0,0.0,0.43179508997377053,0.37166831115509263,0.0,0.0,0.25560363369004513,0.0,0.0,0.0,0.45150170331068823,0.0,0.0,0.37902081708272073,0.5124176824892014,7,0.10624999999999998,0.54375,-0.16684629,-0.5064938,0.020939426,0.32039776,-0.13576739,-0.5736197,1.1228975,0.9931126,-1.0220218,-0.4065293,0.2548206,-0.9211061,0.5966842,0.58218706,-0.41081196,0.5173642,0.86460376,0.13499594,-1.1845613,-0.7167964,0.5782012,0.56439567,1.1668878,-0.42518494,0.6233056,0.28052267,-0.45395428,0.5092272,-0.7182182,0.038729277,0.04496208,-0.27150777,-0.07712731,-0.45408383,-0.25606862,0.4811197,0.66366905,-0.40488493,0.22400612,-0.3834857,0.6229913,-0.119720876,-0.13076715,-0.07930827,1.2832468,0.23099537,-0.038543493,-0.6697598,0.44607317,0.35264042
